exercise_name,exercise_url,body_part,Target,Synergists,Dynamic Stabilizers,Stabilizers,Antagonist Stabilizers
Push-up Plus,https://exrx.net/WeightExercises/SerratusAnterior/BWPushUpPlus,Chest,Serratus Anterior,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Triceps Brachii; Coracobrachialis","Biceps Brachii, Short Head",Rectus Abdominis; Obliques; Quadriceps,Erector Spinae
Barbell Push Crunch,https://exrx.net/WeightExercises/RectusAbdominis/BBPushCrunch,Waist,Rectus Abdominis,Obliques,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Serratus Anterior; Triceps Brachii; Coracobrachialis",
Cable Kneeling Crunch,https://exrx.net/WeightExercises/RectusAbdominis/CBKneelingCrunch,Waist,Rectus Abdominis,Obliques,,"Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Rhomboids; Trapezius, Lower; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Coracobrachialis; Pectoralis Minor; Serratus Anterior",
Cable Seated Crunch,https://exrx.net/WeightExercises/RectusAbdominis/CBSeatedCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Cable Standing Crunch (with isolateral straps),https://exrx.net/WeightExercises/RectusAbdominis/CBStandingCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Cable Standing Overhead Crunch,https://exrx.net/WeightExercises/RectusAbdominis/CBStandingOverheadCrunch,Waist,Rectus Abdominis,Obliques,,"Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Rhomboids; Trapezius, Lower; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Coracobrachialis; Pectoralis Minor; Serratus Anterior",
Dumbbell Push Crunch,https://exrx.net/WeightExercises/RectusAbdominis/DBPushCrunch,Waist,Rectus Abdominis,Obliques,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Serratus Anterior; Triceps Brachii; Coracobrachialis",
Lever Lying Crunch (plate loaded),https://exrx.net/WeightExercises/RectusAbdominis/LVLyingCrunchPL,Waist,Rectus Abdominis,Obliques,,"Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head",
Lever Seated Leg Raise Crunch (plate loaded),https://exrx.net/WeightExercises/RectusAbdominis/LVSeatedLegRaiseCrunchPL,Waist,Rectus Abdominis,Obliques,,"Tensor Fasciae        Latae; Rectus Femoris; Pectineus; Sartorius; Pectoralis        Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long        Head",
Lever Seated Crunch,https://exrx.net/WeightExercises/RectusAbdominis/LVSeatedCrunch,Waist,Rectus Abdominis,Obliques,,"Pectoralis        Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long        Head",
Lever Seated Crunch (arm bar),https://exrx.net/WeightExercises/RectusAbdominis/LVSeatedCrunchArmBar,Waist,Rectus Abdominis,Obliques,,"Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Coracobrachialis",
Lever Seated Crunch (arm pad),https://exrx.net/WeightExercises/RectusAbdominis/LVSeatedCrunchArmPad,Waist,Rectus Abdominis,Obliques,,"Pectoralis        Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long        Head",
Lever Seated Crunch (chest pad),https://exrx.net/WeightExercises/RectusAbdominis/LVSeatedCrunchChestPad,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Sled Leg Hip Raise (ab coaster),https://exrx.net/WeightExercises/RectusAbdominis/SLLegHipRaise,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Sartorius; Rectus Femoris; Obliques,,"Pectoralis        Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long        Head",
Weighted Crunch,https://exrx.net/WeightExercises/RectusAbdominis/WtCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Weighted Crunch (plate on chest),https://exrx.net/WeightExercises/RectusAbdominis/WtCrunchX,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Weighted Crunch (on stability ball),https://exrx.net/WeightExercises/RectusAbdominis/WtBallCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Weighted Incline Crunch,https://exrx.net/WeightExercises/RectusAbdominis/WtInclineCrunch,Waist,Rectus Abdominis,Obliques,,Tibialis Anterior,
Weighted Incline Crunch (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/WtInclineCrunchX,Waist,Rectus Abdominis,Obliques,,Tibialis Anterior,
Weighted Incline Sit-up,https://exrx.net/WeightExercises/RectusAbdominis/WtInclineSitUp,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae          Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Weighted Incline Sit-up (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/WtInclineSitUpX,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae          Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Weighted Sit-up,https://exrx.net/WeightExercises/RectusAbdominis/WtSitUp,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae          Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Weighted Sit-up (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/WtSitUpX,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Cable Isolateral Standing Twisting Crunch (with straps),https://exrx.net/WeightExercises/Obliques/CBStandingTwistingCrunch,Waist,Obliques,Rectus Abdominis; Psoas major,,No significant stabilizers,
Lever Seated Twisting Leg Raise Crunch (plate loaded),https://exrx.net/WeightExercises/Obliques/LVSeatedTwistingLegRaiseCrunch,Waist,Obliques,Rectus Abdominis,,"Tensor Fasciae Latae; Rectus Femoris; Pectineus; Sartorius; Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Coracobrachialis",
Weighted Incline Twisting Crunch (arms crossed),https://exrx.net/WeightExercises/Obliques/WtInclineTwistingCrunch,Waist,Obliques,Rectus Abdominis; Psoas Major,,Tibialis Anterior,
Weighted Side Crunch,https://exrx.net/WeightExercises/Obliques/WtSideCrunch,Waist,Obliques,Rectus Abdominis,,No significant stabilizers,
Weighted Twisting Crunch,https://exrx.net/WeightExercises/Obliques/WtTwistingCrunch,Waist,Obliques,Rectus Abdominis; Psoas major,,No significant stabilizers,
Weighted Twisting Crunch (on stability ball),https://exrx.net/WeightExercises/Obliques/WtTwistingBallCrunch,Waist,Obliques,Rectus Abdominis,,No significant stabilizers,
Weighted Incline Twisting Sit-up,https://exrx.net/WeightExercises/Obliques/WtInclineTwistingSitUp,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Weighted Incline Twisting Sit-up (arms crossed),https://exrx.net/WeightExercises/Obliques/WtInclineTwistingSitUpX,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Weighted Twisting Sit-up,https://exrx.net/WeightExercises/Obliques/WtTwistingSitUp,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Weighted Twisting Sit-up (arms crossed),https://exrx.net/WeightExercises/Obliques/WtTwistingSitUpX,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Crunch,https://exrx.net/WeightExercises/RectusAbdominis/BWCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Crunch (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/BWCrunchX,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Crunch (arms down),https://exrx.net/WeightExercises/RectusAbdominis/BWCrunchAD,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Incline Crunch,https://exrx.net/WeightExercises/RectusAbdominis/BWInclineCrunch,Waist,Rectus Abdominis,Obliques,,Tibialis Anterior,
Incline Crunch (arms down),https://exrx.net/WeightExercises/RectusAbdominis/BWInclineCrunchDown,Waist,Rectus Abdominis,Obliques,,Tibialis Anterior,
Ball Crunch (on stability ball),https://exrx.net/WeightExercises/RectusAbdominis/BWBallCrunch,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
"Crunch (on stability ball, arms crossed)",https://exrx.net/WeightExercises/RectusAbdominis/BWBallCrunchX,Waist,Rectus Abdominis,Obliques,,No significant stabilizers,
Hanging Leg-Hip Raise (with ab straps),https://exrx.net/WeightExercises/RectusAbdominis/BWHangingLegHipRaiseAbStrap,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Pectineus; Sartorius; Adductor Longus; Adductor Brevis; Obliques,Rectus Femoris,,
Incline Sit-up,https://exrx.net/WeightExercises/RectusAbdominis/BWInclineSitUp,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Incline Sit-up (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/BWInclineSitUpX,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae          Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Sit-up,https://exrx.net/WeightExercises/RectusAbdominis/BWSitUp,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Sit-up (arms crossed),https://exrx.net/WeightExercises/RectusAbdominis/BWSitUpX,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Sit-up (arms down),https://exrx.net/WeightExercises/RectusAbdominis/BWSitUpAD,Waist,Rectus Abdominis,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Obliques,,Tibialis Anterior,
Suspended Jack-knife,https://exrx.net/WeightExercises/RectusAbdominis/STJackknife,Waist,Rectus Abdominis,Obliques; Iliopsoas; Tensor Fasciae Latae; Pectineus; Sartorius; Adductor Longus; Adductor Brevis,Rectus Femoris,"Rectus Abdominis; Pectoralis Major; Serratus Anterior; Deltoid, Anterior; Triceps Brachii; Coracobrachialis; Quadriceps","Erector Spinae; Trapezius, Middle; Trapezius, Lower; Rhomboids"
Suspended Pull Through,https://exrx.net/WeightExercises/RectusAbdominis/STPullThrough,Waist,,,,,
Front Plank,https://exrx.net/WeightExercises/RectusAbdominis/BWFrontPlank,Waist,Rectus Abdominis,,,Obliques; Iliopsoas; Tensor Fasciae Latae; Quadriceps; Sartorius; Pectoralis Major; Coracobrachialis; Serratus Anterior; Pectoralis Minor,"Erector Spinae; Trapezius, Middle; Trapezius, Lower; Rhomboids"
Abdominal Vacuum,https://exrx.net/WeightExercises/TransverseAbdominis/AbdominalVacuum,Waist,"Transverse        Abdominis  	

Compresses and supports abdominal viscera; Compresses and supports abdominal viscera",,,,
Cable Side Bend,https://exrx.net/WeightExercises/Obliques/CBSideBend,Waist,Obliques,Quadratus lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis,,"Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus",
Cable Side Crunch,https://exrx.net/WeightExercises/Obliques/CBSideCrunch,Waist,Obliques,Quadratus lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis,,"Latissimus Dorsi; Teres Major; Pectoralis Major, Sternal; Pectoralis Minor; Rhomboids; Levator Scapulae; Trapezius, Lower; Triceps, Long Head; Brachialis; Brachioradialis; Biceps Brachii; Coracobrachialis",
Cable Seated Twist,https://exrx.net/WeightExercises/Obliques/CBSeatedTwist,Waist,Obliques,Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,,"Rectus Abdominis; Erector Spinae; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Trapezius, Middle; Trapezius, Lower; Rhomboids; Deltoid, Lateral; Deltoid, Posterior; Triceps, Long Head; Coracobrachialis; Adductors, Hip (side of rotating direction)",
Cable Twist,https://exrx.net/WeightExercises/Obliques/CBTwist,Hips; Waist,Obliques,"Tensor fasciae latae; Gluteus medius; Gluteus minimus, anterior fibers; Adductors, Hip; Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis",,"Rectus Abdominis; Erector Spinae; Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Trapezius, Middle; Trapezius, Lower; Rhomboids; Deltoid, Lateral; Deltoid, Posterior; Triceps; Coracobrachialis",
Dumbbell Side Bend,https://exrx.net/WeightExercises/Obliques/DBSideBend,Waist,Obliques,Quadratus lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis,,"Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus",
Lever Seated Side Leg Raise Crunch (plate loaded),https://exrx.net/WeightExercises/Obliques/LVSeatedSideLegRaiseCrunch,Waist,Obliques,Rectus Abdominis,,"Tensor Fasciae Latae; Rectus Femoris; Pectineus; Sartorius; Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head; Coracobrachialis",
Lever Kneeling Twist,https://exrx.net/WeightExercises/Obliques/LVKneelingTwist,Waist,Obliques,Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Trapezius, Middle; Trapezius, Lower; Rhomboids; Deltoid, Posterior; Latissimus Dorsi; Triceps, Long Head; Gluteus Maximus",
Lever Seated Twist,https://exrx.net/WeightExercises/Obliques/LVTwist,Waist,Obliques,Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Trapezius, Middle; Trapezius, Lower; Rhomboids; Deltoid, Posterior; Latissimus Dorsi; Triceps, Long Head; Coracobrachialis; Adductors, Hip (side of rotating direction)",
Lever Seated Twist,https://exrx.net/WeightExercises/Obliques/LVTwistLower,Waist,Obliques,Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Trapezius, Middle; Trapezius, Lower; Rhomboids; Deltoid, Posterior; Latissimus Dorsi; Triceps, Long Head; Coracobrachialis; Adductors, Hip (opposite side of rotating direction)",
Lever Seated Twist (gripless),https://exrx.net/WeightExercises/Obliques/LVTwistGripless,Waist,Obliques,Psoas major; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,,"Pectoralis Major, Sternal; Pectoralis Major, Clavicular; Pectoralis Minor; Deltoid, Anterior; Coracobrachialis; Adductors, Hip (side of rotating direction)",
Sled Side Leg Hip Raise (ab coaster),https://exrx.net/WeightExercises/Obliques/SLSideHipRaiseAbCoaster,Waist,Obliques,Rectus Abdominis; Iliopsoas; Tensor Fasciae Latae; Sartorius; Rectus Femoris,,"Pectoralis Major, Sternal; Latissimus Dorsi; Teres Major; Deltoid, Posterior; Triceps, Long Head",
Cable Isolateral Push Pull,https://exrx.net/WeightExercises/Power/CBPushPull,Hips; Waist,,,,,
Dumbbell One Arm Straight Leg Deadlift,https://exrx.net/WeightExercises/ErectorSpinae/DBOneArmStraightLegDeadlift,Waist,Erector Spinae,Obliques; Quadratus lumborum; Hamstrings; Gluteus Maximus; Adductor Magnus,,"Trapezius, Middle; Rhomboids; Latissimus Dorsi; Coracobrachialis; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis
Lever Landmine Power Twist (plate loaded),https://exrx.net/WeightExercises/Power/LVPowerTwist,Hips; Waist,,,,,
45° Side Bend (hands behind head),https://exrx.net/WeightExercises/Obliques/BW45SideBendHandsBehindHead,Waist,Obliques,Quadratus lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis,,Gluteus Medius; Gluteus Minimus,
"Side Bend (on stability ball, hand behind head)",https://exrx.net/WeightExercises/Obliques/BWBallSideBend,Waist,Obliques,Quadratus        lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis,,No significant stabilizers,
Hanging Twisting Leg Raise,https://exrx.net/WeightExercises/Obliques/BWHangingTwistingLegRaise,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Pectineus; Sartorius; Adductor Longus; Adductor Brevis,Rectus Femoris,Rectus Abdominis,
Hanging Twisting Leg Hip Raise,https://exrx.net/WeightExercises/Obliques/BWHangingTwistingLegHipRaise,Waist,Obliques,Rectus Abdominis; Iliopsoas; Tensor Fasciae Latae; Pectineus; Sartorius; Adductor Longus; Adductor Brevis,Rectus Femoris,,
Incline Twisting Sit-up,https://exrx.net/WeightExercises/Obliques/BWInclineTwistingSitUp,Waist,Obliques,Iliopsoas; Tensor Fasciae          Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Incline Twisting Sit-up (arms crossed),https://exrx.net/WeightExercises/Obliques/BWInclineTwistingSitUpX,Waist,Obliques,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Twisting Sit-up,https://exrx.net/WeightExercises/Obliques/BWTwistingSitUp,Waist,Obliques,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Twisting Sit-up (arms crossed),https://exrx.net/WeightExercises/Obliques/BWTwistingSitUpX,Waist,Obliques,Iliopsoas; Tensor Fasciae        Latae; Rectus Femoris; Sartorius; Rectus Abdominis,,Tibialis Anterior,
Incline Twisting Crunch,https://exrx.net/WeightExercises/Obliques/BWInclineTwistingCrunch,Waist,Obliques,Rectus Abdominis; Psoas Major,,Tibialis Anterior,
Incline Twisting Crunch (arms crossed),https://exrx.net/WeightExercises/Obliques/BWInclineTwistingCrunchX,Waist,Obliques,Rectus Abdominis; Psoas Major,,Tibialis Anterior,
Side Crunch,https://exrx.net/WeightExercises/Obliques/BWSideCrunch,Waist,Obliques,Rectus Abdominis,,No significant stabilizers,
Twisting Crunch,https://exrx.net/WeightExercises/Obliques/BWTwistingCrunch,Waist,Obliques,Rectus Abdominis; Psoas Major,,,
Twisting Crunch (arms crossed),https://exrx.net/WeightExercises/Obliques/BWTwistingCrunchX,Waist,Obliques,Rectus Abdominis; Psoas Major,,,
Twisting Crunch (on stability ball),https://exrx.net/WeightExercises/Obliques/BWTwistingBallCrunch,Waist,Obliques,Rectus Abdominis,,No significant stabilizers,
Suspended Side Bend,https://exrx.net/WeightExercises/Obliques/STSideBend,Hips; Thighs; Waist,Obliques,"Quadratus lumborum; Psoas major; Iliocastalis lumborum; Iliocastalis thoracis; Gluteus Medius; Gluteus Minimus; Tensor Fasciae Latae; Adductors, Hip; Pectineus; Gracilis; Gluteus Maximus, Lower Fibers",,"Deltoid, Anterior; Deltoid, Lateral; Supraspinatus; Trapezius, Middle; Trapezius, Lower; Serratus Anterior, Inferior Digitations; Brachialis; Brachioradialis; Biceps Brachii; Coracobrachialis; Wrist Flexors",
Suspended Twisting Jack-knife,https://exrx.net/WeightExercises/Obliques/STTwistingJackknife,Waist,Obliques,Iliopsoas; Tensor Fasciae Latae; Sartorius; Pectineus; Adductor Longus; Adductor Brevis; Quadratus lumborum; Iliocastalis lumborum; Iliocastalis thoracis,Rectus Femoris,"Rectus Abdominis; Pectoralis Major; Serratus Anterior; Deltoid, Anterior; Triceps Brachii; Coracobrachialis; Quadriceps","Erector Spinae; Trapezius, Middle; Trapezius, Lower; Rhomboids"
